post_id,text,true_label,pred_label
20632309_gab,i really dislike this nigger another example of no talent niggers gaining fame for its loud mouth back in the day we knew how to deal with a uppity nigger,hatespeech,hatespeech
1178815750687076352_twitter,my homie medicine hoe no versace this nigger,normal,hatespeech
1124390880188747776_twitter,infatuated wit pretty bitches,normal,offensive
15873740_gab,ban abortion for white women,offensive,normal
20429337_gab,pile of shit ny jew kike failure,hatespeech,hatespeech
5613562_gab,so let me get this straight last year activists made a big stink about no blacks at the oscars and this year an all black cast with a black director won best picture you want me to believe this was based on talent maybe do not make a stink,offensive,offensive
1178694425372807169_twitter,<user> <user> <user> europe is willing to share the refugee burden and has been doing as such for a long time however deliberate and encouraged by the turkish state invasion of illegal immigrants into europe as a means of blackmail will must not pass europe can answer in many ways,normal,normal
1185614380664274946_twitter,peaches really the biggest crackhead i have ever seen on god this person is retarded i really think she has a mental issue bcs,offensive,offensive
15705858_gab,following on from the other socialist tory pm the equally useless europhile traitor camoron theresa sharia may decides to try the hug a moslem suicide bomber approach,hatespeech,hatespeech
1103135489689825280_twitter,ion know why bitches be so shameless to be on some fan behavior shit,offensive,offensive
1179094938824265729_twitter,<user> <user> we need encouraging words this administration has made ameria one of the shithole countries please stop this insanity,offensive,offensive
3449511_gab,<user> go back to israel with your sand nigger wife and mutt child,hatespeech,hatespeech
1099854268876627968_twitter,<user> ur noy missing anything trust us still boring af amp still white af,offensive,normal
1212102253492023297_twitter,<number> year old white women who ship r*ylo <censored> i don ’ t expect you to understand because you ’ re not a minority,normal,normal
1222524448827273217_twitter,<user> how many caucasians are infected with the virus,normal,normal
11783475_gab,the first white president since were going into skin color now obama was the first nigger president lets return to the good old times,hatespeech,hatespeech
1189567918465605632_twitter,this is my last year being gay,offensive,normal
2387023_gab,jake tapper says fake media incited gunman at comet pizza he forgets cnn constant false narratives of white racism have incited murder of police officers around america and fueled race riots in several cities if trump or bannon are hurt the blood is on cnn hands pizzagate <user>,offensive,normal
1169959895963242501_twitter,<user> <user> what kind of retard falls for this,offensive,offensive
3869967_gab,just putting this out here most queers are alcoholics 😎,offensive,normal
1118164544919093249_twitter,hol up now let me turn up ona hoe,normal,offensive
20336013_gab,not like the whale has a choice only a nigger would touch that vile bitch let alone fuck it,hatespeech,hatespeech
15979959_gab,give me a fucking break as if there is something to debate here blacks are inferior to whites and asians by every measure that why black communities are an absolute mess if you believe in evolution you have to accept equality is a myth,offensive,offensive
1113283213940666368_twitter,<user> <user> you retarded asl,normal,offensive
1179038144466833409_twitter,<user> <user> and a ching chong and bing bong to you too,offensive,hatespeech
26319862_gab,ok glad to see you are ok was thinking the muzzy got you lol <happy> 🤗 😘 ❤️ ️ 🌺 💐,normal,hatespeech
17847403_gab,i will keep my bigotry right here thanks you people niggers and jews and i can not think of anything worse than nigger jews double whammy of wtf,hatespeech,hatespeech
1100426090907082752_twitter,bruh i am buying this car from this nigga and he acting weird as hell keep looking over his shoulder,normal,normal
18352124_gab,token astronauts jeanette epps negress replaced with mexican chic x feed the fish sally ride lesbian quota affirmative action segregation hbcu,offensive,offensive
1221163179054551040_twitter,problematic obsessed ugly ghetto old frog face how dare you <user>,offensive,offensive
16023241_gab,<number> <user> were marketed under speakfreely <number> the terms changed halfway through year one to restrict speech under 1 a <number> then pressured by kike groups like your wife you silenced political dissidents your argument works while companies can limit 1 a those days are ending wrong side of history,hatespeech,hatespeech
9211433_gab,she wasn t elected there is no world in which a dyke could be elected in serbia it was a theresa may situation the previous pm resigned and she got in,hatespeech,hatespeech
1266455983175266304_twitter,all the hispanics who say the n word and asians who say the n word are real quiet now come out now,normal,normal
15236372_gab,you can sleep safe at night knowing these wonderful ladies at nato are defending you from moslem terrorist,hatespeech,hatespeech
26277753_gab,not that they should be identifying with that trash at all but white people should say whatever words they want fuck niggers and their jew record labels this white people can not say nigger but we can thing is just more hook nosed bullshit,hatespeech,hatespeech
