post_id,text,true_label,pred_label
1179090847964581888_twitter,<user> and hey this goes without saying but a lot of talking points against ace people just copy terf rhetoric we are erasing gay and trans people our identities are not real none of our struggle is real either we are invading queer spaces we want to be oppressed so badly,normal,normal
6700335_gab,unnecessaryconfessions obama i hire women because they are big fat blabbermouths evelynfarkas susanrice,offensive,offensive
1178959862547378176_twitter,<user> <user> the products after muslim invader raped hindu women killed hindumen giving gyan to hindus,normal,normal
1179056023627325441_twitter,i realized women just retarded they will never look at shit the way you do,offensive,offensive
1213683174762377216_twitter,with all of the new followers i just want to remind you that all nazis should die 💜,hatespeech,normal
19620329_gab,tbh <user> ‍ was not coming off well in the middle of the actual conversation sargon actually had a valid point about having to commit violence against white people to achieve this,normal,normal
21607331_gab,be boomer grow up when access to information is heavily controlled along comes internet age have the world at your finger tips believe things even more retarded than when info was controlled,offensive,offensive
19213766_gab,till i die fuck the pmrc riaa dmca temprence turn of the century faggots i think for myself and i d sooner gouge mein eyes out that hand a greedy kike a shekel,hatespeech,hatespeech
1213753110587310080_twitter,<user> this people are jihadi,offensive,offensive
1179066055953702912_twitter,<user> <user> <user> <user> <user> <user> <user> this channel did not have a mature content warning as she relies on young kids watching you cannot access main stream porn keep on white knighting the sluts of twitch,normal,normal
1104346615941345280_twitter,miss kennedy six grade i hate you and i do have an attitude problem which i am adjusting how is the black gym teacher mr green,offensive,normal
17177231_gab,bullshit it amazes me how far kike shills will go to defend that trash,hatespeech,hatespeech
22105164_gab,i expat i think i might have criticised some muslims and a bit of islam possibly some jews slightly and i am afraid to go and visit my elderly relatives i am pro israel though perhaps that like a sort of passport now what happening to us,normal,normal
25551077_gab,implies female sand niggers are hot ignores the bin bag they wear to hide their hideousness,hatespeech,hatespeech
16994662_gab,in berlin they have security tents for women women safety area i d call it muzzie free zone the new year eve party in berlin has never been so cool,hatespeech,hatespeech
1179091274915143680_twitter,<user> if white privilege exists then why do not we have to use the w word for wigger,normal,normal
1179013740613816321_twitter,<user> i hate that dykes think that fems with a child or with children are looking to be saved i hate that,hatespeech,hatespeech
1178764742216712192_twitter,<user> <user> yeah private schools will let your kid get raped and wave it off as tradition,normal,normal
1179061474574110721_twitter,<user> stefan molyneux too many gay people stefan molyneux too many women stefan molyneux too many leftists stefan molyneux too many liberals stefan molyneux too many transgender stefan molyneux too many moslems i can continue but that might take a while i am afraid,normal,normal
16154028_gab,still avoiding my questions i see castrato what do you have against people hating the marxist cultural agenda led by your beloved jews who also lead the homosexual movement which you apparently support is it because you are a faggoty posin person masquerading as a christian,offensive,offensive
16397101_gab,well cuz da jews suck dose babydicks,hatespeech,hatespeech
1179097057942020097_twitter,<user> places where white people are discriminated against south africa the middle east anywhere that is not europe or north america,normal,normal
1092366458980651008_twitter,<user> labor thinks that we care more about illegal immigrants on manus and nauru than we do this labor are in for a big shock,offensive,normal
3243172_gab,my moms friend says i should b more kind <number> the filthy jews so im gonna start calling them grimey jews since im filled with christ love on the christmas holiday even tho the fucking jews murdered jesus who was white,hatespeech,hatespeech
19898908_gab,what did he mean by this <number> days before a spic does a shooting,offensive,hatespeech
1178580445358891009_twitter,more like lil thump because that shit seriously hurt my ears if you took the time to listen you d know you are a fucking queer,normal,normal
24368323_gab,it will be great when all the boons over take all starbucks and ghetto ize them driving the white yuppie shitheads away,hatespeech,hatespeech
19602026_gab,affirmattive cannot rely on the police or government they are positively discriminating to these fucking wogs and moslem inbreeds,hatespeech,hatespeech
1179093930551328768_twitter,<user> a hindu refugee is different from a muslim refugee because a hindu looks at india as his saviour the only majority hindu country in the world where as there are umpteen muslim and christian countries in the world for a muslim,normal,normal
16349811_gab,for fucks sake the negroe men in africa prefer their women to be lighter skinned in brazil likewise in other words only far left wing white people in europe claim to not see color,offensive,offensive
11156631_gab,wow that nothing but plain facts no one is named no violence appears twitter just hates you and wants you dead or at least not speaking at all they truly are bad,normal,normal
25629260_gab,lol it shocking news to normies that they do not have any nigger genes 🙄 they believe that race is not real however if there are such things as nigger genes they are terribly disappointed they dont have any lol,hatespeech,hatespeech
27618397_gab,a retarded lactating mangina cuck setting a terrible example for his children he is doing irreparable damage to them,offensive,offensive
